"","Screen_bg","consentkey.keys","consentkey.rt","beginexp.keys","beginexp.rt","checkresp.keys","checkresp.corr","checkresp.rt","Attention.thisRepN","Attention.thisTrialN","Attention.thisN","Attention.thisIndex","Attention.ran","Question","Solution","participant","Age","Gender","Handedness","Native.Language","date","expName","psychopyVersion","OS","frameRate","browser","xResolution","yResolution","gotoPrac.keys","gotoPrac.rt","InstRep.thisRepN","InstRep.thisTrialN","InstRep.thisN","InstRep.thisIndex","InstRep.ran","Prac_start.keys","Prac_start.rt","PreTargetDisplayTime","preResp.keys","preResp.corr","Target","ResponseKey_p.keys","ResponseKey_p.corr","ResponseKey_p.rt","prctrials.thisRepN","prctrials.thisTrialN","prctrials.thisN","prctrials.thisIndex","prctrials.ran","Block","Distractor1","Distractor2","Condition","Validity","CorrectAnswer","PositionT","PositionD","Saliency","WordPair","pracend.keys","pracend.rt","PracRepeat.thisRepN","PracRepeat.thisTrialN","PracRepeat.thisN","PracRepeat.thisIndex","PracRepeat.ran","ResponseKey.keys","ResponseKey.corr","ResponseKey.rt","firstlearntrials.thisRepN","firstlearntrials.thisTrialN","firstlearntrials.thisN","firstlearntrials.thisIndex","firstlearntrials.ran","brkcontinue.keys","Exptrials.thisRepN","Exptrials.thisTrialN","Exptrials.thisN","Exptrials.thisIndex","Exptrials.ran","brkcontinue.rt","afterpause.keys","afterpause.rt","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","blocks.ran","CAproceed.keys","CAproceed.rt","CA_RespKey.keys","CA_RespKey.corr","CA_RespKey.rt","ContAwareness.thisRepN","ContAwareness.thisTrialN","ContAwareness.thisN","ContAwareness.thisIndex","ContAwareness.ran","AwarenessResp.keys","AwarenessResp.rt","Questionnaire.thisRepN","Questionnaire.thisTrialN","Questionnaire.thisN","Questionnaire.thisIndex","Questionnaire.ran","AwareQ","Performance","ContingencyChkScore","todebrief.keys","todebrief.rt","ExpExit.keys","ExpExit.rt","preResp.rt","PROLIFIC_PID"
"1165","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"",0,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","bottom","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.4681749999872409]",NA,NA,NA,NA,NA,"",0,67,67,134,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1166","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","top","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.39838999998755753]",NA,NA,NA,NA,NA,"",0,68,68,24,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1167","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"",0,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","bottom","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.49695500000962056]",NA,NA,NA,NA,NA,"",0,69,69,61,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1168","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"",0,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","top","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.4946849999832921]",NA,NA,NA,NA,NA,"",0,70,70,33,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1169","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","a","bottom","bottom","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.47918500000378117]",NA,NA,NA,NA,NA,"",0,71,71,15,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1170","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"",0,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","valid","a","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.47224000000278465]",NA,NA,NA,NA,NA,"",0,72,72,179,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1171","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"",0,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","a","bottom","bottom","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5489650000235997]",NA,NA,NA,NA,NA,"",0,73,73,39,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1172","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"",0,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","invalid","l","top","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6847600000037346]",NA,NA,NA,NA,NA,"",0,74,74,201,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1173","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"",0,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","a","bottom","bottom","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[1.7317949999996927]",NA,NA,NA,NA,NA,"",0,75,75,87,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1174","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"",0,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","invalid","l","bottom","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.7286100000201259]",NA,NA,NA,NA,NA,"",0,76,76,69,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1175","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"",0,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","invalid","a","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[2.1835699999937788]",NA,NA,NA,NA,NA,"",0,77,77,186,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1176","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","bottom","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6725199999928009]",NA,NA,NA,NA,NA,"",0,78,78,94,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1177","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","invalid","a","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7628650000260677]",NA,NA,NA,NA,NA,"",0,79,79,194,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1178","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"",0,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","invalid","l","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""a"",""l""]",0,"[1.2367149999772664,1.6088250000029802]",NA,NA,NA,NA,NA,"",0,80,80,203,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1179","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"",0,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","a","bottom","bottom","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.8202100000053179]",NA,NA,NA,NA,NA,"",0,81,81,47,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1180","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","a","bottom","bottom","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5738349999883212]",NA,NA,NA,NA,NA,"",0,82,82,95,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1181","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","top","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[1.1262449999921955]",NA,NA,NA,NA,NA,"",0,83,83,18,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1182","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"",0,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","bottom","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""a"",""l""]",0,"[2.7458049999841023,3.674379999982193]",NA,NA,NA,NA,NA,"",0,84,84,102,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1183","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","invalid","l","bottom","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[1.8955500000156462]",NA,NA,NA,NA,NA,"",0,85,85,205,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1184","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","a","top","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7228800000157207]",NA,NA,NA,NA,NA,"",0,86,86,216,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1185","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"",0,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","top","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[1.264869999984512]",NA,NA,NA,NA,NA,"",0,87,87,98,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1186","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"",0,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","invalid","a","top","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7982550000015181]",NA,NA,NA,NA,NA,"",0,88,88,138,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1187","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"",0,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","a","top","bottom","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5795799999905284]",NA,NA,NA,NA,NA,"",0,89,89,83,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1188","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"",0,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","top","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.7935349999752361]",NA,NA,NA,NA,NA,"",0,90,90,10,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1189","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"",0,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","invalid","l","bottom","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""a"",""l""]",0,"[2.3404499999887776,2.8370649999997113]",NA,NA,NA,NA,NA,"",0,91,91,199,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1190","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"",0,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","valid","a","top","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6977499999920838]",NA,NA,NA,NA,NA,"",0,92,92,177,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1191","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"",0,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","valid","a","bottom","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5664950000063982]",NA,NA,NA,NA,NA,"",0,93,93,183,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1192","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"",0,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","invalid","l","top","bottom","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6123500000103377]",NA,NA,NA,NA,NA,"",0,94,94,67,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1193","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","a","top","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6628649999911431]",NA,NA,NA,NA,NA,"",0,95,95,200,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1194","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"",0,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","top","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5158149999915622]",NA,NA,NA,NA,NA,"",0,96,96,81,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1195","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","invalid","l","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""a"",""l""]",0,"[3.2167999999946915,3.537799999990966]",NA,NA,NA,NA,NA,"",0,97,97,187,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1196","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","top","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[1.8819800000055693]",NA,NA,NA,NA,NA,"",0,98,98,0,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1197","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"",0,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","valid","l","bottom","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6649949999991804]",NA,NA,NA,NA,NA,"",0,99,99,158,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1198","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"",0,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","top","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[1.69662000000244]",NA,NA,NA,NA,NA,"",0,100,100,42,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1199","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","bottom","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6664849999942817]",NA,NA,NA,NA,NA,"",0,101,101,45,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
"1200","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2,26,"female","right","German","2020-10-20_10h10.42.893","OS_Exp2_Displayedit","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"",0,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","l","bottom","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5302450000017416]",NA,NA,NA,NA,NA,"",0,102,102,156,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,234
